"project","version","code_lines","test_lines","test_ratio"
backbone-forms,18,25552,20160,0.788979336255479
backbone-forms,19,25878,20372,0.7872323981760568
backbone-forms,20,25878,20372,0.7872323981760568
backbone-forms,21,35253,20372,0.5778798967463762
backbone-forms,22,35247,20372,0.5779782676539847
backbone-forms,23,35292,20401,0.5780630171143601
backbone-forms,24,35432,20425,0.5764563106796117
ahoy,1,1288,0,0
ahoy,2,1288,0,0
ahoy,3,1291,0,0
ahoy,4,1291,0,0
ahoy,5,1325,0,0
ahoy,6,1325,0,0
ahoy,7,1385,40,0.02888086642599278
ahoy,8,1397,40,0.02863278453829635
ahoy,9,1395,40,0.02867383512544803
ahoy,10,1395,40,0.02867383512544803
ahoy,11,1432,40,0.027932960893854747
ahoy,12,1506,40,0.02656042496679947
ahoy,13,1513,40,0.026437541308658295
ahoy,14,1513,40,0.026437541308658295
ahoy,15,1513,40,0.026437541308658295
ahoy,16,1515,40,0.026402640264026403
ahoy,17,1515,40,0.026402640264026403
ahoy,18,1513,40,0.026437541308658295
ahoy,19,1578,40,0.025348542458808618
ahoy,20,1578,40,0.025348542458808618
ahoy,21,1681,40,0.02379535990481856
ahoy,22,1693,40,0.02362669816893089
ahoy,23,1693,40,0.02362669816893089
ahoy,24,1693,40,0.02362669816893089
URI.js,1,6831,4133,0.6050358659054311
URI.js,2,6922,4180,0.6038717133776366
URI.js,3,6992,4218,0.6032608695652174
URI.js,4,7124,4263,0.5983997754070747
URI.js,5,7206,4347,0.6032472939217319
URI.js,6,7151,4289,0.599776255069221
URI.js,7,7145,4283,0.5994401679496151
URI.js,8,7146,4283,0.5993562832353765
URI.js,9,7760,4763,0.6137886597938145
URI.js,10,7797,4797,0.6152366294728742
URI.js,11,7797,4797,0.6152366294728742
URI.js,12,7797,4797,0.6152366294728742
URI.js,13,7760,4763,0.6137886597938145
URI.js,14,7797,4797,0.6152366294728742
URI.js,15,7878,4835,0.6137344503681137
URI.js,16,7908,4859,0.6144410723318159
URI.js,17,7908,4859,0.6144410723318159
URI.js,18,8323,5225,0.6277784452721374
URI.js,19,8323,5225,0.6277784452721374
URI.js,20,8323,5225,0.6277784452721374
URI.js,21,8323,5225,0.6277784452721374
URI.js,22,8479,5378,0.6342729095412195
URI.js,23,8480,5383,0.6347877358490566
URI.js,24,8480,5383,0.6347877358490566
jstree,1,3665,0,0
jstree,2,3744,0,0
jstree,3,4196,0,0
jstree,4,4572,0,0
jstree,5,4651,0,0
jstree,6,4651,0,0
jstree,7,4660,0,0
jstree,8,4660,0,0
jstree,9,4660,0,0
jstree,10,4660,0,0
jstree,11,5170,0,0
jstree,12,16594,36,0.0021694588405447753
jstree,13,16594,36,0.0021694588405447753
jstree,14,16896,36,0.002130681818181818
jstree,15,16896,36,0.002130681818181818
jstree,16,16796,36,0.0021433674684448677
jstree,17,16968,36,0.0021216407355021216
jstree,18,17208,36,0.0020920502092050207
jstree,19,17208,36,0.0020920502092050207
jstree,20,17208,36,0.0020920502092050207
jstree,21,17401,36,0.0020688466180104593
jstree,22,11105,36,0.0032417829806393518
jstree,23,7159,0,0
jstree,24,7463,0,0
sharedrop,1,29916,0,0
sharedrop,2,32724,0,0
sharedrop,3,32724,0,0
sharedrop,4,32722,0,0
sharedrop,5,32722,0,0
sharedrop,6,32722,0,0
sharedrop,7,3473,88,0.025338324215375754
sharedrop,8,3472,88,0.02534562211981567
sharedrop,9,3466,84,0.024235429890363532
sharedrop,10,3466,84,0.024235429890363532
sharedrop,11,3466,84,0.024235429890363532
sharedrop,12,3466,84,0.024235429890363532
sharedrop,13,3466,84,0.024235429890363532
sharedrop,14,3472,84,0.024193548387096774
sharedrop,15,3463,27,0.007796708056598325
sharedrop,16,3458,27,0.007807981492192018
sharedrop,17,3457,27,0.007810240092565809
sharedrop,18,3486,50,0.01434308663224326
sharedrop,19,3486,50,0.01434308663224326
sharedrop,20,3486,50,0.01434308663224326
sharedrop,21,3486,50,0.01434308663224326
sharedrop,22,3486,50,0.01434308663224326
sharedrop,23,3500,50,0.014285714285714285
sharedrop,24,3500,50,0.014285714285714285
jquery.transit,1,1747,0,0
jquery.transit,2,1753,0,0
jquery.transit,3,1747,0,0
jquery.transit,4,1747,0,0
jquery.transit,5,2229,45,0.020188425302826378
jquery.transit,6,2229,45,0.020188425302826378
jquery.transit,7,446,45,0.10089686098654709
jquery.transit,8,446,45,0.10089686098654709
jquery.transit,9,442,45,0.10180995475113122
jquery.transit,10,443,45,0.10158013544018059
jquery.transit,11,443,45,0.10158013544018059
jquery.transit,12,443,45,0.10158013544018059
jquery.transit,13,443,45,0.10158013544018059
jquery.transit,14,455,45,0.0989010989010989
jquery.transit,15,454,45,0.09911894273127753
jquery.transit,16,454,45,0.09911894273127753
jquery.transit,17,454,45,0.09911894273127753
jquery.transit,18,454,45,0.09911894273127753
jquery.transit,19,458,45,0.0982532751091703
jquery.transit,20,458,45,0.0982532751091703
jquery.transit,21,463,50,0.1079913606911447
jquery.transit,22,463,50,0.1079913606911447
jquery.transit,23,472,50,0.1059322033898305
jquery.transit,24,472,50,0.1059322033898305
node-gyp,1,33502,10764,0.32129425108948717
node-gyp,2,33490,10764,0.32140937593311436
node-gyp,3,35685,9864,0.2764186633039092
node-gyp,4,35696,9864,0.2763334827431645
node-gyp,5,36580,11542,0.31552761071623836
node-gyp,6,47598,14101,0.29625194335896465
node-gyp,7,41381,7646,0.18477078852613518
node-gyp,8,35776,2068,0.057804114490161
node-gyp,9,35801,2068,0.057763749615932516
node-gyp,10,35816,2068,0.05773955773955774
node-gyp,11,36259,2144,0.05913014699798671
node-gyp,12,36267,2144,0.059117103703090965
node-gyp,13,36272,2144,0.05910895456550507
node-gyp,14,37599,2144,0.057022793159392536
node-gyp,15,37666,2144,0.056921361440025485
node-gyp,16,37666,2144,0.056921361440025485
node-gyp,17,37667,2144,0.056919850266811796
node-gyp,18,37669,2144,0.05691682816108737
node-gyp,19,37669,2144,0.05691682816108737
node-gyp,20,44146,8287,0.18771802654827163
node-gyp,21,44146,8287,0.18771802654827163
node-gyp,22,44146,8287,0.18771802654827163
node-gyp,23,44148,8287,0.18770952251517622
node-gyp,24,44148,8287,0.18770952251517622
cobar,1,73889,14825,0.20063879603188567
cobar,2,73889,14825,0.20063879603188567
cobar,3,73890,14825,0.2006360806604412
cobar,4,73890,14825,0.2006360806604412
cobar,5,73890,14825,0.2006360806604412
cobar,6,73890,14825,0.2006360806604412
cobar,7,73890,14825,0.2006360806604412
cobar,8,73892,14825,0.2006306501380393
cobar,9,73892,14825,0.2006306501380393
cobar,10,73892,14825,0.2006306501380393
cobar,11,74022,14825,0.20027829564183622
cobar,12,74022,14825,0.20027829564183622
cobar,13,74022,14825,0.20027829564183622
cobar,14,74023,14825,0.20027559001931833
cobar,15,74023,14825,0.20027559001931833
cobar,16,74023,14825,0.20027559001931833
cobar,17,74023,14825,0.20027559001931833
cobar,18,74023,14825,0.20027559001931833
cobar,19,74023,14825,0.20027559001931833
cobar,20,74023,14825,0.20027559001931833
cobar,21,74023,14825,0.20027559001931833
cobar,22,74023,14825,0.20027559001931833
cobar,23,74023,14825,0.20027559001931833
cobar,24,74023,14825,0.20027559001931833
Android-Terminal-Emulator,1,4600,0,0
Android-Terminal-Emulator,2,4993,0,0
Android-Terminal-Emulator,3,3176,0,0
Android-Terminal-Emulator,4,5518,0,0
Android-Terminal-Emulator,5,3655,0,0
Android-Terminal-Emulator,6,5694,0,0
Android-Terminal-Emulator,7,5779,0,0
Android-Terminal-Emulator,8,7059,0,0
Android-Terminal-Emulator,9,7068,0,0
Android-Terminal-Emulator,10,7068,0,0
Android-Terminal-Emulator,11,3660,0,0
Android-Terminal-Emulator,12,7259,115,0.015842402534784406
Android-Terminal-Emulator,13,8236,384,0.04662457503642545
Android-Terminal-Emulator,14,8237,384,0.046618914653393226
Android-Terminal-Emulator,15,8237,384,0.046618914653393226
Android-Terminal-Emulator,16,8312,384,0.04619826756496631
Android-Terminal-Emulator,17,8501,384,0.04517115633454888
Android-Terminal-Emulator,18,8507,384,0.04513929704948866
Android-Terminal-Emulator,19,8507,384,0.04513929704948866
Android-Terminal-Emulator,20,8529,384,0.04502286317270489
Android-Terminal-Emulator,21,8617,384,0.04456307299524196
Android-Terminal-Emulator,22,8711,384,0.044082194925955685
Android-Terminal-Emulator,23,8719,384,0.04404174790687006
Android-Terminal-Emulator,24,8730,384,0.04398625429553265
pythonpy,1,457,42,0.09190371991247265
pythonpy,2,457,42,0.09190371991247265
pythonpy,3,457,42,0.09190371991247265
pythonpy,4,457,42,0.09190371991247265
pythonpy,5,460,42,0.09130434782608696
pythonpy,6,480,41,0.08541666666666667
pythonpy,7,480,41,0.08541666666666667
pythonpy,8,480,41,0.08541666666666667
pythonpy,9,480,41,0.08541666666666667
pythonpy,10,480,41,0.08541666666666667
pythonpy,11,480,41,0.08541666666666667
pythonpy,12,480,41,0.08541666666666667
pythonpy,13,480,41,0.08541666666666667
pythonpy,14,480,41,0.08541666666666667
pythonpy,15,480,41,0.08541666666666667
pythonpy,16,481,41,0.08523908523908524
pythonpy,17,481,41,0.08523908523908524
pythonpy,18,493,41,0.08316430020283976
pythonpy,19,493,41,0.08316430020283976
pythonpy,20,478,41,0.08577405857740586
pythonpy,21,478,41,0.08577405857740586
pythonpy,22,478,41,0.08577405857740586
pythonpy,23,478,41,0.08577405857740586
pythonpy,24,478,41,0.08577405857740586
wechat-php-sdk,1,3466,151,0.04356607039815349
wechat-php-sdk,2,3654,151,0.04132457580733443
wechat-php-sdk,3,3658,151,0.04127938764352105
wechat-php-sdk,4,3658,151,0.04127938764352105
wechat-php-sdk,5,3802,151,0.03971593897948448
wechat-php-sdk,6,4271,244,0.05712947787403418
wechat-php-sdk,7,5159,244,0.047295987594495055
wechat-php-sdk,8,5205,244,0.04687800192122959
wechat-php-sdk,9,5205,244,0.04687800192122959
wechat-php-sdk,10,5549,244,0.04397188682645522
wechat-php-sdk,11,5727,244,0.04260520342238519
wechat-php-sdk,12,9156,270,0.02948885976408912
wechat-php-sdk,13,9188,270,0.02938615585546365
wechat-php-sdk,14,9598,270,0.028130860595957492
wechat-php-sdk,15,8748,898,0.10265203475080019
wechat-php-sdk,16,8857,896,0.10116292198261262
wechat-php-sdk,17,8859,896,0.10114008353087256
wechat-php-sdk,18,9234,896,0.09703270521983973
wechat-php-sdk,19,9286,896,0.0964893387895757
wechat-php-sdk,20,9286,896,0.0964893387895757
wechat-php-sdk,21,9286,896,0.0964893387895757
wechat-php-sdk,22,9302,896,0.09632337131799613
wechat-php-sdk,23,9360,896,0.09572649572649573
wechat-php-sdk,24,9360,896,0.09572649572649573
dotfiles,1,2587,1117,0.4317742558948589
dotfiles,2,2587,1117,0.4317742558948589
dotfiles,3,2587,1117,0.4317742558948589
dotfiles,4,2587,1117,0.4317742558948589
dotfiles,5,2587,1117,0.4317742558948589
dotfiles,6,2623,1117,0.4258482653450248
dotfiles,7,2623,1117,0.4258482653450248
dotfiles,8,2626,1117,0.42536176694592537
dotfiles,9,2626,1117,0.42536176694592537
dotfiles,10,2626,1117,0.42536176694592537
dotfiles,11,2595,1117,0.4304431599229287
dotfiles,12,2595,1117,0.4304431599229287
dotfiles,13,2595,1117,0.4304431599229287
dotfiles,14,2595,1117,0.4304431599229287
dotfiles,15,2729,1117,0.4093074386222059
dotfiles,16,2729,1117,0.4093074386222059
dotfiles,17,2729,1117,0.4093074386222059
dotfiles,18,2729,1117,0.4093074386222059
dotfiles,19,2729,1117,0.4093074386222059
dotfiles,20,2729,1117,0.4093074386222059
dotfiles,21,2729,1117,0.4093074386222059
dotfiles,22,2729,1117,0.4093074386222059
dotfiles,23,2729,1117,0.4093074386222059
dotfiles,24,2729,1117,0.4093074386222059
textAngular,1,4052,2797,0.6902764067127345
textAngular,2,5806,3960,0.6820530485704444
textAngular,3,6366,4143,0.6508011310084826
textAngular,4,6857,4474,0.6524719264984687
textAngular,5,6987,4516,0.6463432088163733
textAngular,6,7723,5141,0.6656739608960248
textAngular,7,7823,5202,0.6649622906813243
textAngular,8,8043,5299,0.6588337684943429
textAngular,9,8887,5926,0.6668166985484415
textAngular,10,8951,5905,0.6597028264998325
textAngular,11,11060,5963,0.5391500904159132
textAngular,12,11391,6112,0.536563953998771
textAngular,13,11870,6291,0.5299915754001685
textAngular,14,11922,6296,0.5280993121959403
textAngular,15,12008,6327,0.5268987341772152
textAngular,16,12220,6472,0.5296235679214403
textAngular,17,12222,6472,0.5295369006709213
textAngular,18,12470,6496,0.5209302325581395
textAngular,19,12538,6539,0.5215345350135587
textAngular,20,12675,6554,0.5170808678500987
textAngular,21,13097,6554,0.5004199434985112
textAngular,22,13111,6559,0.5002669514148425
textAngular,23,13134,6585,0.5013704888076748
textAngular,24,12764,6585,0.5159041052961454
var-dumper,1,2250,219,0.09733333333333333
var-dumper,2,2410,370,0.15352697095435686
var-dumper,3,2485,393,0.15814889336016097
var-dumper,4,2592,496,0.19135802469135801
var-dumper,5,3415,862,0.252415812591508
var-dumper,6,3595,956,0.2659248956884562
var-dumper,7,2654,562,0.21175584024114544
var-dumper,8,3693,975,0.26401299756295693
var-dumper,9,3693,975,0.26401299756295693
var-dumper,10,3817,975,0.255436206444852
var-dumper,11,3531,898,0.2543188898329085
var-dumper,12,4232,1225,0.28946124763705106
var-dumper,13,4232,1225,0.28946124763705106
var-dumper,14,4232,1225,0.28946124763705106
var-dumper,15,4319,1262,0.29219726788608474
var-dumper,16,4263,1246,0.2922824302134647
var-dumper,17,4309,1247,0.2893942910187979
var-dumper,18,4267,1246,0.2920084368408718
var-dumper,19,4380,1306,0.29817351598173514
var-dumper,20,4319,1253,0.2901134521880065
var-dumper,21,4897,1659,0.3387788441903206
var-dumper,22,5434,1900,0.34965034965034963
var-dumper,23,5450,1912,0.3508256880733945
var-dumper,24,5483,1955,0.3565566295823454
chartkick,1,645,20,0.031007751937984496
chartkick,2,654,20,0.03058103975535168
chartkick,3,660,20,0.030303030303030304
chartkick,4,742,20,0.026954177897574125
chartkick,5,742,20,0.026954177897574125
chartkick,6,742,20,0.026954177897574125
chartkick,7,749,20,0.0267022696929239
chartkick,8,817,25,0.030599755201958383
chartkick,9,817,25,0.030599755201958383
chartkick,10,817,25,0.030599755201958383
chartkick,11,817,25,0.030599755201958383
chartkick,12,817,25,0.030599755201958383
chartkick,13,817,25,0.030599755201958383
chartkick,14,818,25,0.030562347188264057
chartkick,15,818,25,0.030562347188264057
chartkick,16,818,25,0.030562347188264057
chartkick,17,818,25,0.030562347188264057
chartkick,18,818,25,0.030562347188264057
chartkick,19,818,25,0.030562347188264057
chartkick,20,818,25,0.030562347188264057
chartkick,21,818,25,0.030562347188264057
chartkick,22,894,25,0.02796420581655481
chartkick,23,894,25,0.02796420581655481
chartkick,24,901,25,0.02774694783573807
houston,1,174,0,0
houston,2,174,0,0
houston,3,174,0,0
houston,4,174,0,0
houston,5,374,179,0.4786096256684492
houston,6,379,179,0.47229551451187335
houston,7,379,179,0.47229551451187335
houston,8,379,179,0.47229551451187335
houston,9,379,179,0.47229551451187335
houston,10,379,179,0.47229551451187335
houston,11,378,179,0.47354497354497355
houston,12,409,209,0.511002444987775
houston,13,512,309,0.603515625
houston,14,540,315,0.5833333333333334
houston,15,563,345,0.6127886323268206
houston,16,563,345,0.6127886323268206
houston,17,563,345,0.6127886323268206
houston,18,563,345,0.6127886323268206
houston,19,563,345,0.6127886323268206
houston,20,573,355,0.6195462478184991
houston,21,573,355,0.6195462478184991
houston,22,573,355,0.6195462478184991
houston,23,573,355,0.6195462478184991
houston,24,573,355,0.6195462478184991
process,1,962,312,0.32432432432432434
process,2,962,318,0.3305613305613306
process,3,1006,341,0.3389662027833002
process,4,1006,341,0.3389662027833002
process,5,1030,350,0.33980582524271846
process,6,1339,584,0.4361463778939507
process,7,1284,573,0.4462616822429907
process,8,1415,623,0.4402826855123675
process,9,1435,641,0.4466898954703833
process,10,1438,646,0.44923504867872044
process,11,1444,646,0.4473684210526316
process,12,1535,723,0.4710097719869707
process,13,1906,1004,0.5267576075550892
process,14,1906,1004,0.5267576075550892
process,15,1927,1019,0.5288012454592631
process,16,2092,1079,0.515774378585086
process,17,2099,1116,0.531681753215817
process,18,2213,1162,0.5250790781744239
process,19,2207,1162,0.526506570004531
process,20,2217,1174,0.5295444294091114
process,21,2220,1174,0.5288288288288289
process,22,2233,1174,0.5257501119570085
process,23,2312,1205,0.5211937716262975
process,24,2725,1474,0.5409174311926606
routing,1,3882,1929,0.49690880989180836
routing,2,3884,1934,0.4979402677651905
routing,3,4029,2000,0.4964010920824026
routing,4,4099,2064,0.5035374481580873
routing,5,4086,2065,0.5053842388644151
routing,6,4074,2049,0.5029455081001473
routing,7,4077,2049,0.5025754231052244
routing,8,5046,2708,0.536662703131193
routing,9,5074,2717,0.5354749704375247
routing,10,5471,2925,0.5346371778468287
routing,11,5530,2962,0.535623869801085
routing,12,5490,2967,0.5404371584699453
routing,13,5505,2968,0.5391462306993642
routing,14,5590,3053,0.5461538461538461
routing,15,5546,2974,0.5362423368193292
routing,16,5644,3068,0.5435861091424522
routing,17,5590,2989,0.5347048300536673
routing,18,5763,3089,0.5360055526635433
routing,19,5763,3089,0.5360055526635433
routing,20,5787,3108,0.5370658372213583
routing,21,5808,3129,0.5387396694214877
routing,22,6115,3393,0.5548650858544563
routing,23,6114,3393,0.5549558390578999
routing,24,5800,3235,0.5577586206896552
Chat-API,1,10615,289,0.027225624116815828
Chat-API,2,10594,289,0.02727959222201246
Chat-API,3,9933,289,0.029094936071680257
Chat-API,4,9615,97,0.010088403536141446
Chat-API,5,9680,97,0.010020661157024793
Chat-API,6,6555,97,0.014797864225781845
Chat-API,7,7214,97,0.013446077072359302
Chat-API,8,8120,97,0.011945812807881774
Chat-API,9,8193,97,0.011839375076284634
Chat-API,10,8168,97,0.011875612144955926
Chat-API,11,8168,97,0.011875612144955926
Chat-API,12,15359,1031,0.06712676606549906
Chat-API,13,15359,1031,0.06712676606549906
Chat-API,14,16516,1118,0.06769193509324292
Chat-API,15,16619,1118,0.06727239906131537
Chat-API,16,17095,1117,0.06534074290728283
Chat-API,17,17098,1117,0.06532927827816119
Chat-API,18,17098,1117,0.06532927827816119
Chat-API,19,17099,1117,0.06532545762910112
Chat-API,20,17118,1117,0.06525295011099427
Chat-API,21,17164,1160,0.06758331391284082
Chat-API,22,17164,1160,0.06758331391284082
Chat-API,23,17164,1160,0.06758331391284082
Chat-API,24,17164,1160,0.06758331391284082
chronic,1,3194,1212,0.3794614902943018
chronic,2,3194,1212,0.3794614902943018
chronic,3,3194,1212,0.3794614902943018
chronic,4,3194,1212,0.3794614902943018
chronic,5,3194,1212,0.3794614902943018
chronic,6,3194,1212,0.3794614902943018
chronic,7,3194,1212,0.3794614902943018
chronic,8,3194,1212,0.3794614902943018
chronic,9,3194,1212,0.3794614902943018
chronic,10,3173,1191,0.3753545540497951
chronic,11,3211,1215,0.37838679539084397
chronic,12,3211,1215,0.37838679539084397
chronic,13,3211,1215,0.37838679539084397
chronic,14,3181,1199,0.37692549512731843
chronic,15,3174,1191,0.3752362948960302
chronic,16,3176,1194,0.37594458438287154
chronic,17,3412,1347,0.3947831184056272
chronic,18,3555,1433,0.4030942334739803
chronic,19,3570,1441,0.40364145658263306
chronic,20,3610,1457,0.403601108033241
chronic,21,3612,1459,0.40393133997785163
chronic,22,3658,1477,0.40377255330781847
chronic,23,3679,1498,0.4071758630062517
chronic,24,3679,1498,0.4071758630062517
StickyListHeaders,1,571,108,0.18914185639229422
StickyListHeaders,2,741,125,0.16869095816464239
StickyListHeaders,3,800,124,0.155
StickyListHeaders,4,982,125,0.12729124236252545
StickyListHeaders,5,1282,171,0.13338533541341654
StickyListHeaders,6,1379,174,0.126178390137781
StickyListHeaders,7,1084,250,0.23062730627306274
StickyListHeaders,8,1075,259,0.24093023255813953
StickyListHeaders,9,1121,263,0.23461195361284568
StickyListHeaders,10,1122,263,0.23440285204991088
StickyListHeaders,11,1261,196,0.15543219666931007
StickyListHeaders,12,1395,196,0.14050179211469535
StickyListHeaders,13,1344,205,0.15252976190476192
StickyListHeaders,14,1485,270,0.18181818181818182
StickyListHeaders,15,1504,278,0.1848404255319149
StickyListHeaders,16,1587,288,0.18147448015122875
StickyListHeaders,17,1588,288,0.181360201511335
StickyListHeaders,18,1621,309,0.1906230721776681
StickyListHeaders,19,1621,309,0.1906230721776681
StickyListHeaders,20,1619,296,0.18282890673255095
StickyListHeaders,21,2075,392,0.18891566265060242
StickyListHeaders,22,2075,392,0.18891566265060242
StickyListHeaders,23,2075,392,0.18891566265060242
StickyListHeaders,24,2088,392,0.18773946360153257
fake-s3,1,1180,310,0.2627118644067797
fake-s3,2,1180,310,0.2627118644067797
fake-s3,3,1180,310,0.2627118644067797
fake-s3,4,1180,310,0.2627118644067797
fake-s3,5,1180,310,0.2627118644067797
fake-s3,6,1180,310,0.2627118644067797
fake-s3,7,1180,310,0.2627118644067797
fake-s3,8,1180,310,0.2627118644067797
fake-s3,9,1180,310,0.2627118644067797
fake-s3,10,1302,377,0.28955453149001537
fake-s3,11,1223,343,0.2804578904333606
fake-s3,12,1223,343,0.2804578904333606
fake-s3,13,1353,405,0.29933481152993346
fake-s3,14,1353,405,0.29933481152993346
fake-s3,15,1353,405,0.29933481152993346
fake-s3,16,1353,405,0.29933481152993346
fake-s3,17,1353,405,0.29933481152993346
fake-s3,18,1353,405,0.29933481152993346
fake-s3,19,1353,405,0.29933481152993346
fake-s3,20,1353,405,0.29933481152993346
fake-s3,21,1353,405,0.29933481152993346
fake-s3,22,1353,405,0.29933481152993346
fake-s3,23,1482,486,0.32793522267206476
fake-s3,24,1482,486,0.32793522267206476
